,two_qubit_reduction,one_qubit_reduction,cx_count_out,cx_count_in,one_qubit_count_out,one_qubit_count_in,n_qubits,n_rep,non_matching_cx,time_diff,arch,algorithm,n_pgs,max_legs
0,0.32142857142857145,0.0625,95,140,75,80,4,6,0,0.639479398727417,fully_connected,divide_fast,16,3
1,0.24285714285714285,0.0,116,140,80,80,4,6,0,2.05851149559021,fully_connected,pauli_opt,16,3
2,0.3,-6.9375,98,140,635,80,4,6,0,0.10242795944213867,fully_connected,pyzx,16,3
3,0.04285714285714286,-1.85,134,140,228,80,4,6,0,0.030714035034179688,fully_connected,tket,16,3
4,0.4857142857142857,0.0625,72,140,75,80,4,7,0,0.05131840705871582,fully_connected,divide_fast,16,3
5,0.5571428571428572,0.0,82,140,80,80,4,7,0,1.7340564727783203,fully_connected,pauli_opt,16,3
6,0.6285714285714286,-3.375,52,140,350,80,4,7,0,0.04964137077331543,fully_connected,pyzx,16,3
7,0.6428571428571429,-1.4875,50,140,199,80,4,7,0,0.009731769561767578,fully_connected,tket,16,3
8,0.5217391304347826,0.25,110,230,60,80,4,6,0,0.04878091812133789,line,divide_fast,16,3
9,0.2782608695652174,0.1875,146,230,65,80,4,6,20,2.3532238006591797,line,pauli_opt,16,3
10,0.4,-4.75,138,230,460,80,4,6,35,0.058531761169433594,line,pyzx,16,3
11,0.1782608695652174,-3.875,189,230,390,80,4,6,78,0.02019357681274414,line,tket,16,3
12,0.31666666666666665,0.0625,164,240,75,80,4,7,0,0.057186126708984375,line,divide_fast,16,3
13,0.38333333333333336,0.0625,98,240,75,80,4,7,20,2.2079720497131348,line,pauli_opt,16,3
14,0.36666666666666664,-4.4375,152,240,435,80,4,7,93,0.074615478515625,line,pyzx,16,3
15,0.3375,-2.2,159,240,256,80,4,7,159,0.018421411514282227,line,tket,16,3
16,0.3333333333333333,0.0,120,180,80,80,4,6,0,0.055373191833496094,square,divide_fast,16,3
17,0.35555555555555557,-0.0625,136,180,85,80,4,6,10,2.3434877395629883,square,pauli_opt,16,3
18,0.3055555555555556,-5.225,125,180,498,80,4,6,62,0.06515693664550781,square,pyzx,16,3
19,-0.07777777777777778,-2.925,194,180,314,80,4,6,121,0.03600263595581055,square,tket,16,3
20,0.2,0.0,160,200,80,80,4,7,0,0.05801749229431152,square,divide_fast,16,3
21,0.41,-0.125,138,200,90,80,4,7,0,2.506399393081665,square,pauli_opt,16,3
22,-0.095,-8.8125,219,200,785,80,4,7,0,0.08931326866149902,square,pyzx,16,3
23,-0.39,-3.675,278,200,374,80,4,7,0,0.05341053009033203,square,tket,16,3
24,0.6785714285714286,0.125,90,280,70,80,4,6,0,0.05123400688171387,fully_connected,divide_fast,16,4
25,0.7928571428571428,0.0625,118,280,75,80,4,6,0,2.184448480606079,fully_connected,pauli_opt,16,4
26,0.7892857142857143,-4.3875,59,280,431,80,4,6,0,0.04669666290283203,fully_connected,pyzx,16,4
27,0.6464285714285715,-2.2125,99,280,257,80,4,6,0,0.014400243759155273,fully_connected,tket,16,4
28,0.5666666666666667,-0.0625,104,240,85,80,4,7,0,0.06122398376464844,fully_connected,divide_fast,16,4
29,0.55,-0.0625,168,240,85,80,4,7,0,2.7101457118988037,fully_connected,pauli_opt,16,4
30,0.6833333333333333,-5.6375,76,240,531,80,4,7,0,0.0735635757446289,fully_connected,pyzx,16,4
31,0.43333333333333335,-3.3625,136,240,349,80,4,7,0,0.020206451416015625,fully_connected,tket,16,4
32,0.45714285714285713,0.0625,152,280,75,80,4,6,0,0.060333967208862305,line,divide_fast,16,4
33,0.40714285714285714,0.0625,106,280,75,80,4,6,30,2.3435699939727783,line,pauli_opt,16,4
