,two_qubit_reduction,one_qubit_reduction,cx_count_out,cx_count_in,one_qubit_count_out,one_qubit_count_in,n_qubits,n_rep,non_matching_cx,time_diff,arch,algorithm,n_pgs,max_legs
0,0.5882352941176471,0.25,70,170,60,80,4,10,0,0.8616282939910889,fully_connected,divide_fast,16,3
1,0.6588235294117647,0.1875,68,170,65,80,4,10,0,2.4196887016296387,fully_connected,pauli_opt,16,3
2,0.5294117647058824,-4.9625,80,170,477,80,4,10,0,0.08909368515014648,fully_connected,pyzx,16,3
3,0.4823529411764706,-1.925,88,170,234,80,4,10,0,0.024383068084716797,fully_connected,tket,16,3
4,0.5,0.0,85,170,80,80,4,11,0,0.0539851188659668,fully_connected,divide_fast,16,3
5,0.4823529411764706,0.0,108,170,80,80,4,11,0,2.3559157848358154,fully_connected,pauli_opt,16,3
6,0.2647058823529412,-8.7875,125,170,783,80,4,11,0,0.07970952987670898,fully_connected,pyzx,16,3
7,0.1,-5.9375,153,170,555,80,4,11,0,0.024490833282470703,fully_connected,tket,16,3
8,0.535483870967742,0.0,144,310,80,80,4,10,0,0.05883169174194336,line,divide_fast,16,3
9,0.3032258064516129,-0.0625,166,310,85,80,4,10,40,2.2950215339660645,line,pauli_opt,16,3
10,0.44193548387096776,-4.4375,173,310,435,80,4,10,102,0.0784769058227539,line,pyzx,16,3
11,0.3161290322580645,-2.9625,212,310,317,80,4,10,127,0.021873950958251953,line,tket,16,3
12,0.4575757575757576,0.0,179,330,80,80,4,11,0,0.06149625778198242,line,divide_fast,16,3
13,0.36363636363636365,-0.0625,160,330,85,80,4,11,20,2.9299325942993164,line,pauli_opt,16,3
14,0.22424242424242424,-8.125,256,330,730,80,4,11,139,0.07891225814819336,line,pyzx,16,3
15,-0.07575757575757576,-4.175,355,330,414,80,4,11,105,0.034262895584106445,line,tket,16,3
16,0.5818181818181818,0.1875,92,220,65,80,4,10,0,0.05043673515319824,square,divide_fast,16,3
17,0.6454545454545455,0.125,98,220,70,80,4,10,0,2.25596284866333,square,pauli_opt,16,3
18,0.6227272727272727,-3.15,83,220,332,80,4,10,0,0.05048322677612305,square,pyzx,16,3
19,0.42727272727272725,-1.7875,126,220,223,80,4,10,58,0.02114391326904297,square,tket,16,3
20,0.23809523809523808,0.0,160,210,80,80,4,11,0,0.05754423141479492,square,divide_fast,16,3
21,0.44761904761904764,-0.0625,156,210,85,80,4,11,0,2.230329990386963,square,pauli_opt,16,3
22,0.20952380952380953,-6.1375,166,210,571,80,4,11,83,0.07864785194396973,square,pyzx,16,3
23,-0.23809523809523808,-4.1,260,210,408,80,4,11,132,0.048043251037597656,square,tket,16,3
