,two_qubit_reduction,one_qubit_reduction,cx_count_out,cx_count_in,one_qubit_count_out,one_qubit_count_in,n_qubits,n_rep,non_matching_cx,time_diff,arch,algorithm,n_pgs,max_legs
0,0.4125,0.0625,94,160,75,80,4,2,0,0.7646245956420898,fully_connected,divide_fast,16,3
1,0.35,0.0625,104,160,75,80,4,2,0,1.8186416625976562,fully_connected,pauli_opt,16,3
2,0.43125,-7.35,91,160,668,80,4,2,0,0.10567307472229004,fully_connected,pyzx,16,3
3,0.09375,-4.0875,145,160,407,80,4,2,0,0.03962564468383789,fully_connected,tket,16,3
4,0.5166666666666667,0.1875,87,180,65,80,4,3,0,0.05092048645019531,fully_connected,divide_fast,16,3
5,0.5111111111111111,0.0,108,180,80,80,4,3,0,2.2613160610198975,fully_connected,pauli_opt,16,3
6,0.5555555555555556,-6.2375,80,180,579,80,4,3,0,0.05482053756713867,fully_connected,pyzx,16,3
7,0.3333333333333333,-1.9125,120,180,233,80,4,3,0,0.017742633819580078,fully_connected,tket,16,3
8,0.5193548387096775,0.0625,149,310,75,80,4,2,0,0.05875587463378906,line,divide_fast,16,3
9,0.5483870967741935,0.0,120,310,80,80,4,2,10,2.840784788131714,line,pauli_opt,16,3
10,0.2,-6.6875,248,310,615,80,4,2,248,0.0723268985748291,line,pyzx,16,3
11,0.09032258064516129,-2.9875,282,310,319,80,4,2,91,0.02867579460144043,line,tket,16,3
12,0.45517241379310347,0.0625,158,290,75,80,4,3,0,0.05782938003540039,line,divide_fast,16,3
13,0.6620689655172414,-0.0625,148,290,85,80,4,3,0,2.1812875270843506,line,pauli_opt,16,3
14,0.4517241379310345,-5.3,159,290,504,80,4,3,51,0.05791974067687988,line,pyzx,16,3
15,0.5103448275862069,-2.3,142,290,264,80,4,3,63,0.018829822540283203,line,tket,16,3
16,0.5619047619047619,0.0625,92,210,75,80,4,2,0,0.05298757553100586,square,divide_fast,16,3
17,0.580952380952381,0.0,128,210,80,80,4,2,10,2.162522792816162,square,pauli_opt,16,3
18,0.4380952380952381,-3.875,118,210,390,80,4,2,61,0.0668480396270752,square,pyzx,16,3
19,0.2761904761904762,-3.05,152,210,324,80,4,2,72,0.027039527893066406,square,tket,16,3
20,0.6,0.125,104,260,70,80,4,3,0,0.05195355415344238,square,divide_fast,16,3
21,0.5384615384615384,0.125,120,260,70,80,4,3,0,2.501859664916992,square,pauli_opt,16,3
22,0.45,-6.4625,143,260,597,80,4,3,0,0.079193115234375,square,pyzx,16,3
23,0.2653846153846154,-3.3125,191,260,345,80,4,3,79,0.03397941589355469,square,tket,16,3
24,0.48333333333333334,-0.0625,124,240,85,80,4,2,0,0.062332868576049805,fully_connected,divide_fast,16,4
25,0.625,-0.1875,160,240,95,80,4,2,0,2.539093255996704,fully_connected,pauli_opt,16,4
26,0.6666666666666666,-5.4125,80,240,513,80,4,2,0,0.0664973258972168,fully_connected,pyzx,16,4
27,0.4375,-3.45,135,240,356,80,4,2,0,0.018282175064086914,fully_connected,tket,16,4
28,0.7433333333333333,0.1875,77,300,65,80,4,3,0,0.05025219917297363,fully_connected,divide_fast,16,4
29,0.8933333333333333,0.1875,82,300,65,80,4,3,0,2.641582727432251,fully_connected,pauli_opt,16,4
30,0.8666666666666667,-3.15,40,300,332,80,4,3,0,0.06054067611694336,fully_connected,pyzx,16,4
31,0.43333333333333335,-4.325,170,300,426,80,4,3,0,0.0187680721282959,fully_connected,tket,16,4
32,0.5473684210526316,-0.0625,172,380,85,80,4,2,0,0.15768837928771973,line,divide_fast,16,4
33,0.4789473684210526,-0.1875,168,380,95,80,4,2,50,2.627492904663086,line,pauli_opt,16,4
34,0.6263157894736842,-3.6,142,380,368,80,4,2,46,0.07312750816345215,line,pyzx,16,4
35,0.49473684210526314,-1.925,192,380,234,80,4,2,134,0.020032167434692383,line,tket,16,4
36,0.7307692307692307,0.5,70,260,40,80,4,3,0,0.02689981460571289,line,divide_fast,16,4
37,0.7615384615384615,0.4375,62,260,45,80,4,3,0,1.654083251953125,line,pauli_opt,16,4
38,0.6961538461538461,-3.5625,79,260,365,80,4,3,42,0.040032386779785156,line,pyzx,16,4
39,0.7153846153846154,-1.3875,74,260,191,80,4,3,0,0.010894298553466797,line,tket,16,4
40,0.4888888888888889,0.0625,138,270,75,80,4,2,0,0.057453155517578125,square,divide_fast,16,4
41,0.5259259259259259,-0.0625,158,270,85,80,4,2,20,2.520063877105713,square,pauli_opt,16,4
42,0.5592592592592592,-5.3875,119,270,511,80,4,2,70,0.07537174224853516,square,pyzx,16,4
43,0.4,-3.45,162,270,356,80,4,2,81,0.02660512924194336,square,tket,16,4
44,0.509090909090909,0.125,108,220,70,80,4,3,0,0.052661895751953125,square,divide_fast,16,4
45,0.4636363636363636,0.0625,148,220,75,80,4,3,10,2.1049864292144775,square,pauli_opt,16,4
46,0.17272727272727273,-6.1875,182,220,575,80,4,3,90,0.07734322547912598,square,pyzx,16,4
47,0.17727272727272728,-3.3875,181,220,351,80,4,3,94,0.02903890609741211,square,tket,16,4
48,0.48333333333333334,0.03125,186,360,155,160,4,2,0,0.11321783065795898,fully_connected,divide_fast,32,3
49,0.37777777777777777,0.0,264,360,160,160,4,2,0,2.969461679458618,fully_connected,pauli_opt,32,3
50,0.5027777777777778,-6.70625,179,360,1233,160,4,2,0,0.125563383102417,fully_connected,pyzx,32,3
51,0.25277777777777777,-3.65625,269,360,745,160,4,2,0,0.03858542442321777,fully_connected,tket,32,3
52,0.6414634146341464,0.34375,147,410,105,160,4,3,0,0.07962679862976074,fully_connected,divide_fast,32,3
53,0.7365853658536585,0.34375,128,410,105,160,4,3,0,2.923027992248535,fully_connected,pauli_opt,32,3
54,0.6902439024390243,-4.4125,127,410,866,160,4,3,0,0.0925450325012207,fully_connected,pyzx,32,3
55,0.5707317073170731,-2.7625,176,410,602,160,4,3,0,0.027324676513671875,fully_connected,tket,32,3
56,0.636231884057971,0.3125,251,690,110,160,4,2,0,0.09305238723754883,line,divide_fast,32,3
57,0.5971014492753624,0.3125,258,690,110,160,4,2,20,2.9255318641662598,line,pauli_opt,32,3
58,0.6391304347826087,-3.9375,249,690,790,160,4,2,134,0.10014533996582031,line,pyzx,32,3
59,0.2956521739130435,-2.41875,486,690,547,160,4,2,170,0.04490852355957031,line,tket,32,3
60,0.6178571428571429,0.125,214,560,140,160,4,3,0,0.10790610313415527,line,divide_fast,32,3
61,0.48928571428571427,0.03125,216,560,155,160,4,3,40,2.8837578296661377,line,pauli_opt,32,3
62,0.2392857142857143,-6.25625,426,560,1161,160,4,3,160,0.1456763744354248,line,pyzx,32,3
63,0.23214285714285715,-3.24375,430,560,679,160,4,3,148,0.04684948921203613,line,tket,32,3
64,0.5948717948717949,0.28125,158,390,115,160,4,2,0,0.09371495246887207,square,divide_fast,32,3
65,0.5076923076923077,0.1875,192,390,130,160,4,2,0,2.5055298805236816,square,pauli_opt,32,3
66,0.4128205128205128,-4.83125,229,390,933,160,4,2,108,0.11713051795959473,square,pyzx,32,3
67,0.28205128205128205,-2.19375,280,390,511,160,4,2,0,0.0542750358581543,square,tket,32,3
68,0.4342105263157895,0.28125,215,380,115,160,4,3,0,0.09915041923522949,square,divide_fast,32,3
69,0.4789473684210526,0.21875,188,380,125,160,4,3,10,2.998361587524414,square,pauli_opt,32,3
70,0.16578947368421051,-6.88125,317,380,1261,160,4,3,161,0.12989544868469238,square,pyzx,32,3
71,0.07105263157894737,-2.18125,353,380,509,160,4,3,177,0.06447052955627441,square,tket,32,3
72,0.9338028169014084,0.65625,47,710,55,160,4,2,0,0.0396575927734375,fully_connected,divide_fast,32,4
73,0.9211267605633803,0.625,56,710,60,160,4,2,0,1.980576992034912,fully_connected,pauli_opt,32,4
74,0.9295774647887324,-1.3,50,710,368,160,4,2,0,0.05192995071411133,fully_connected,pyzx,32,4
75,0.8422535211267606,-0.46875,112,710,235,160,4,2,0,0.013725996017456055,fully_connected,tket,32,4
76,0.673469387755102,0.21875,160,490,125,160,4,3,0,0.10042572021484375,fully_connected,divide_fast,32,4
77,0.6163265306122448,0.125,218,490,140,160,4,3,0,2.874067544937134,fully_connected,pauli_opt,32,4
78,0.7673469387755102,-3.80625,114,490,769,160,4,3,0,0.10749125480651855,fully_connected,pyzx,32,4
79,0.5612244897959183,-2.19375,215,490,511,160,4,3,0,0.0313420295715332,fully_connected,tket,32,4
80,0.6181818181818182,0.28125,210,550,115,160,4,2,0,0.09342074394226074,line,divide_fast,32,4
81,0.5854545454545454,0.21875,208,550,125,160,4,2,30,2.501495599746704,line,pauli_opt,32,4
82,0.36727272727272725,-4.36875,348,550,859,160,4,2,0,0.11214947700500488,line,pyzx,32,4
83,0.28545454545454546,-2.6125,393,550,578,160,4,2,255,0.041463375091552734,line,tket,32,4
84,0.64,0.375,234,650,100,160,4,3,0,0.08446645736694336,line,divide_fast,32,4
85,0.5292307692307693,0.3125,206,650,110,160,4,3,60,2.3162169456481934,line,pauli_opt,32,4
86,0.4492307692307692,-3.25625,358,650,681,160,4,3,108,0.15223169326782227,line,pyzx,32,4
87,0.5246153846153846,-1.775,309,650,444,160,4,3,0,0.03163409233093262,line,tket,32,4
88,0.6065573770491803,0.09375,240,610,145,160,4,2,0,0.10846590995788574,square,divide_fast,32,4
89,0.6754098360655738,0.0625,248,610,150,160,4,2,10,2.8188037872314453,square,pauli_opt,32,4
90,0.5475409836065573,-5.6875,276,610,1070,160,4,2,135,0.15890955924987793,square,pyzx,32,4
91,0.25573770491803277,-2.325,454,610,532,160,4,2,198,0.07954001426696777,square,tket,32,4
92,0.6042553191489362,0.3125,186,470,110,160,4,3,0,0.08982491493225098,square,divide_fast,32,4
93,0.5148936170212766,0.28125,188,470,115,160,4,3,20,2.9270315170288086,square,pauli_opt,32,4
94,0.4085106382978723,-4.93125,278,470,949,160,4,3,151,0.14099431037902832,square,pyzx,32,4
95,0.1702127659574468,-4.14375,390,470,823,160,4,3,177,0.06913018226623535,square,tket,32,4
96,0.5492537313432836,0.25,302,670,240,320,4,2,0,0.20285606384277344,fully_connected,divide_fast,64,3
97,0.36716417910447763,0.234375,424,670,245,320,4,2,0,3.8109705448150635,fully_connected,pauli_opt,64,3
98,0.5686567164179105,-4.41875,289,670,1734,320,4,2,0,0.2178339958190918,fully_connected,pyzx,64,3
99,0.22686567164179106,-2.921875,518,670,1255,320,4,2,0,0.06808924674987793,fully_connected,tket,64,3
100,0.49696969696969695,0.25,332,660,240,320,4,3,0,0.20724987983703613,fully_connected,divide_fast,64,3
101,0.4303030303030303,0.21875,386,660,250,320,4,3,0,3.7194740772247314,fully_connected,pauli_opt,64,3
102,0.5136363636363637,-4.484375,321,660,1755,320,4,3,0,0.241377592086792,fully_connected,pyzx,64,3
103,0.2409090909090909,-2.89375,501,660,1246,320,4,3,0,0.06733083724975586,fully_connected,tket,64,3
104,0.5991666666666666,0.328125,481,1200,215,320,4,2,0,0.18852710723876953,line,divide_fast,64,3
105,0.37166666666666665,0.265625,514,1200,235,320,4,2,110,3.6549487113952637,line,pauli_opt,64,3
106,0.55,-3.903125,540,1200,1569,320,4,2,357,0.20100975036621094,line,pyzx,64,3
107,0.4175,-1.990625,699,1200,957,320,4,2,212,0.07906579971313477,line,tket,64,3
108,0.4830357142857143,0.296875,579,1120,225,320,4,3,0,0.20573139190673828,line,divide_fast,64,3
109,0.4785714285714286,0.25,504,1120,240,320,4,3,60,3.5333540439605713,line,pauli_opt,64,3
110,0.35982142857142857,-5.75625,717,1120,2162,320,4,3,195,0.2194364070892334,line,pyzx,64,3
111,0.1,-2.803125,1008,1120,1217,320,4,3,666,0.09846687316894531,line,tket,64,3
112,0.32608695652173914,0.265625,465,690,235,320,4,2,0,0.21230745315551758,square,divide_fast,64,3
113,0.11594202898550725,0.15625,510,690,270,320,4,2,50,3.325272560119629,square,pauli_opt,64,3
114,0.30144927536231886,-5.253125,482,690,2001,320,4,2,0,0.2725980281829834,square,pyzx,64,3
115,-0.21594202898550724,-2.84375,839,690,1230,320,4,2,407,0.1627819538116455,square,tket,64,3
116,0.4358974358974359,0.25,440,780,240,320,4,3,0,0.21755433082580566,square,divide_fast,64,3
117,0.2948717948717949,0.171875,470,780,265,320,4,3,40,3.4141480922698975,square,pauli_opt,64,3
118,0.26794871794871794,-5.221875,571,780,1991,320,4,3,0,0.30999088287353516,square,pyzx,64,3
119,-0.052564102564102565,-3.3,821,780,1376,320,4,3,388,0.1600964069366455,square,tket,64,3
120,0.700952380952381,0.3125,314,1050,220,320,4,2,0,0.18451333045959473,fully_connected,divide_fast,64,4
121,0.6114285714285714,0.28125,448,1050,230,320,4,2,0,3.8500940799713135,fully_connected,pauli_opt,64,4
122,0.7714285714285715,-3.99375,240,1050,1598,320,4,2,0,0.20638442039489746,fully_connected,pyzx,64,4
123,0.5561904761904762,-3.103125,466,1050,1313,320,4,2,0,0.06765937805175781,fully_connected,tket,64,4
124,0.69,0.328125,279,900,215,320,4,3,0,0.18271756172180176,fully_connected,divide_fast,64,4
125,0.5822222222222222,0.25,426,900,240,320,4,3,0,3.640636444091797,fully_connected,pauli_opt,64,4
126,0.6588888888888889,-6.559375,307,900,2419,320,4,3,0,0.1982860565185547,fully_connected,pyzx,64,4
127,0.44,-4.05,504,900,1616,320,4,3,0,0.07463431358337402,fully_connected,tket,64,4
