,two_qubit_reduction,one_qubit_reduction,cx_count_out,cx_count_in,one_qubit_count_out,one_qubit_count_in,n_qubits,n_rep,non_matching_cx,time_diff,arch,algorithm,n_pgs,max_legs
0,0.5571428571428572,0.1875,62,140,65,80,4,8,0,0.855787992477417,fully_connected,divide_fast,16,3
1,0.4857142857142857,0.1875,72,140,65,80,4,8,0,1.7423474788665771,fully_connected,pauli_opt,16,3
2,0.38571428571428573,-7.5875,86,140,687,80,4,8,0,0.09620904922485352,fully_connected,pyzx,16,3
3,0.4,-3.3125,84,140,345,80,4,8,0,0.022440671920776367,fully_connected,tket,16,3
4,0.6714285714285714,0.375,46,140,50,80,4,9,0,0.0378413200378418,fully_connected,divide_fast,16,3
5,0.7285714285714285,0.25,48,140,60,80,4,9,0,1.9977092742919922,fully_connected,pauli_opt,16,3
6,0.65,-4.2875,49,140,423,80,4,9,0,0.04670882225036621,fully_connected,pyzx,16,3
7,0.4142857142857143,-2.0125,82,140,241,80,4,9,0,0.012488603591918945,fully_connected,tket,16,3
8,0.47878787878787876,0.125,172,330,70,80,4,8,0,0.05643582344055176,line,divide_fast,16,3
9,0.6484848484848484,0.125,126,330,70,80,4,8,0,2.3564538955688477,line,pauli_opt,16,3
10,0.3,-6.825,231,330,626,80,4,8,71,0.06276798248291016,line,pyzx,16,3
11,0.39090909090909093,-2.8875,201,330,311,80,4,8,145,0.023162126541137695,line,tket,16,3
12,0.3787878787878788,0.0,205,330,80,80,4,9,0,0.06080293655395508,line,divide_fast,16,3
13,0.3212121212121212,-0.0625,144,330,85,80,4,9,30,2.068594217300415,line,pauli_opt,16,3
14,0.6909090909090909,-4.7125,102,330,457,80,4,9,53,0.05536007881164551,line,pyzx,16,3
15,0.35454545454545455,-3.25,213,330,340,80,4,9,94,0.02216482162475586,line,tket,16,3
16,0.2375,0.0625,122,160,75,80,4,8,0,0.05594921112060547,square,divide_fast,16,3
17,0.3625,0.0,82,160,80,80,4,8,10,1.83827805519104,square,pauli_opt,16,3
18,0.04375,-6.75,153,160,620,80,4,8,67,0.07869148254394531,square,pyzx,16,3
19,-0.11875,-3.7875,179,160,383,80,4,8,0,0.03212261199951172,square,tket,16,3
20,0.2631578947368421,0.0625,140,190,75,80,4,9,0,0.05454564094543457,square,divide_fast,16,3
21,0.4,0.0,124,190,80,80,4,9,0,2.1298792362213135,square,pauli_opt,16,3
22,0.18421052631578946,-5.5,155,190,520,80,4,9,82,0.06611371040344238,square,pyzx,16,3
23,-0.06315789473684211,-2.975,202,190,318,80,4,9,91,0.03677558898925781,square,tket,16,3
24,0.5555555555555556,0.0,120,270,80,80,4,8,0,0.05828261375427246,fully_connected,divide_fast,16,4
