,two_qubit_reduction,one_qubit_reduction,cx_count_out,cx_count_in,one_qubit_count_out,one_qubit_count_in,n_qubits,n_rep,non_matching_cx,time_diff,arch,algorithm,n_pgs,max_legs
0,0.29411764705882354,0.0,120,170,80,80,4,18,0,0.8783674240112305,fully_connected,divide_fast,16,3
1,0.38823529411764707,-0.0625,134,170,85,80,4,18,0,2.124500036239624,fully_connected,pauli_opt,16,3
2,0.4411764705882353,-6.9,95,170,632,80,4,18,0,0.10427236557006836,fully_connected,pyzx,16,3
3,0.27058823529411763,-3.5,124,170,360,80,4,18,0,0.033266544342041016,fully_connected,tket,16,3
4,0.52,-0.0625,96,200,85,80,4,19,0,0.060411691665649414,fully_connected,divide_fast,16,3
5,0.62,-0.0625,96,200,85,80,4,19,0,2.18019700050354,fully_connected,pauli_opt,16,3
6,0.62,-5.275,76,200,502,80,4,19,0,0.06805729866027832,fully_connected,pyzx,16,3
7,0.35,-3.6125,130,200,369,80,4,19,0,0.01813197135925293,fully_connected,tket,16,3
8,0.5454545454545454,0.25,100,220,60,80,4,18,0,0.048940181732177734,line,divide_fast,16,3
9,0.5636363636363636,0.125,96,220,70,80,4,18,10,1.9962100982666016,line,pauli_opt,16,3
10,0.6181818181818182,-2.625,84,220,290,80,4,18,32,0.05335831642150879,line,pyzx,16,3
11,0.4409090909090909,-1.95,123,220,236,80,4,18,84,0.014049291610717773,line,tket,16,3
12,0.28214285714285714,0.0625,201,280,75,80,4,19,0,0.057500362396240234,line,divide_fast,16,3
13,0.3,0.0,176,280,80,80,4,19,10,2.249811887741089,line,pauli_opt,16,3
14,-0.04642857142857143,-8.225,293,280,738,80,4,19,131,0.07895874977111816,line,pyzx,16,3
15,-0.225,-4.55,343,280,444,80,4,19,133,0.03275132179260254,line,tket,16,3
16,0.6166666666666667,0.1875,92,240,65,80,4,18,0,0.05147528648376465,square,divide_fast,16,3
17,0.6416666666666667,0.1875,96,240,65,80,4,18,0,2.0722134113311768,square,pauli_opt,16,3
18,0.48333333333333334,-3.3,124,240,344,80,4,18,0,0.05869650840759277,square,pyzx,16,3
19,0.375,-2.6375,150,240,291,80,4,18,0,0.029241085052490234,square,tket,16,3
20,0.75,0.25,70,280,60,80,4,19,0,0.04577779769897461,square,divide_fast,16,3
21,0.8214285714285714,0.25,60,280,60,80,4,19,0,2.297651767730713,square,pauli_opt,16,3
22,0.8535714285714285,-1.55,41,280,204,80,4,19,10,0.03896498680114746,square,pyzx,16,3
23,0.6785714285714286,-1.725,90,280,218,80,4,19,58,0.015040159225463867,square,tket,16,3
24,0.6,0.3125,60,150,55,80,4,18,0,0.040239810943603516,fully_connected,divide_fast,16,4
25,0.8133333333333334,0.3125,88,150,55,80,4,18,0,2.285806894302368,fully_connected,pauli_opt,16,4
26,0.76,-2.4375,36,150,275,80,4,18,0,0.033211708068847656,fully_connected,pyzx,16,4
27,0.7133333333333334,-1.225,43,150,178,80,4,18,0,0.008549213409423828,fully_connected,tket,16,4
28,0.47058823529411764,0.25,90,170,60,80,4,19,0,0.0478060245513916,fully_connected,divide_fast,16,4
29,0.5529411764705883,0.125,96,170,70,80,4,19,0,2.0495285987854004,fully_connected,pauli_opt,16,4
30,0.7470588235294118,-2.85,43,170,308,80,4,19,0,0.047745704650878906,fully_connected,pyzx,16,4
31,0.7411764705882353,-0.725,44,170,138,80,4,19,0,0.00881814956665039,fully_connected,tket,16,4
32,0.47058823529411764,0.125,180,340,70,80,4,18,0,0.057897329330444336,line,divide_fast,16,4
33,0.3,0.0625,188,340,75,80,4,18,20,2.143385887145996,line,pauli_opt,16,4
34,0.15,-9.725,289,340,858,80,4,18,178,0.0773766040802002,line,pyzx,16,4
35,0.2529411764705882,-3.475,254,340,358,80,4,18,93,0.03061199188232422,line,tket,16,4
36,0.6,0.125,132,330,70,80,4,19,0,0.05501818656921387,line,divide_fast,16,4
37,0.5212121212121212,0.125,78,330,70,80,4,19,30,2.025815010070801,line,pauli_opt,16,4
38,0.509090909090909,-4.1,162,330,408,80,4,19,106,0.06351089477539062,line,pyzx,16,4
39,0.38484848484848483,-2.55,203,330,284,80,4,19,0,0.021761417388916016,line,tket,16,4
40,0.5909090909090909,0.1875,90,220,65,80,4,18,0,0.04854869842529297,square,divide_fast,16,4
41,0.5454545454545454,0.125,100,220,70,80,4,18,10,2.3166444301605225,square,pauli_opt,16,4
42,0.37727272727272726,-4.825,137,220,466,80,4,18,0,0.09697461128234863,square,pyzx,16,4
43,0.21363636363636362,-3.75,173,220,380,80,4,18,76,0.030326366424560547,square,tket,16,4
44,0.638235294117647,0.125,123,340,70,80,4,19,0,0.053952693939208984,square,divide_fast,16,4
45,0.5352941176470588,0.0625,148,340,75,80,4,19,10,2.219507932662964,square,pauli_opt,16,4
46,0.6264705882352941,-4.225,127,340,418,80,4,19,74,0.0791471004486084,square,pyzx,16,4
47,0.6558823529411765,-1.3875,117,340,191,80,4,19,54,0.020514249801635742,square,tket,16,4
48,0.35,0.1875,156,240,130,160,4,18,0,0.09770059585571289,fully_connected,divide_fast,32,3
49,0.35,0.1875,156,240,130,160,4,18,0,2.43538761138916,fully_connected,pauli_opt,32,3
50,0.4041666666666667,-4.81875,143,240,931,160,4,18,0,0.10935258865356445,fully_connected,pyzx,32,3
51,0.09166666666666666,-2.61875,218,240,579,160,4,18,0,0.03086233139038086,fully_connected,tket,32,3
52,0.352,0.1875,162,250,130,160,4,19,0,0.10146665573120117,fully_connected,divide_fast,32,3
53,0.336,0.125,186,250,140,160,4,19,0,2.7071049213409424,fully_connected,pauli_opt,32,3
54,0.384,-6.0,154,250,1120,160,4,19,0,0.1039581298828125,fully_connected,pyzx,32,3
55,0.06,-3.075,235,250,652,160,4,19,0,0.032778263092041016,fully_connected,tket,32,3
56,0.5071428571428571,0.375,207,420,100,160,4,18,0,0.08146834373474121,line,divide_fast,32,3
57,0.3761904761904762,0.25,202,420,120,160,4,18,30,2.2974460124969482,line,pauli_opt,32,3
58,0.3619047619047619,-4.35,268,420,856,160,4,18,0,0.0965416431427002,line,pyzx,32,3
59,-0.12142857142857143,-2.04375,471,420,487,160,4,18,129,0.04235720634460449,line,tket,32,3
60,0.3076923076923077,0.25,270,390,120,160,4,19,0,0.1009974479675293,line,divide_fast,32,3
61,0.2717948717948718,0.21875,204,390,125,160,4,19,40,2.1731603145599365,line,pauli_opt,32,3
62,0.08974358974358974,-3.975,355,390,796,160,4,19,215,0.10662007331848145,line,pyzx,32,3
63,0.17692307692307693,-1.68125,321,390,429,160,4,19,95,0.03346753120422363,line,tket,32,3
64,0.2717948717948718,0.0625,284,390,150,160,4,18,0,0.1177053451538086,square,divide_fast,32,3
65,0.26153846153846155,0.03125,248,390,155,160,4,18,30,2.8847453594207764,square,pauli_opt,32,3
66,0.17435897435897435,-4.825,322,390,932,160,4,18,0,0.1490767002105713,square,pyzx,32,3
67,-0.017948717948717947,-4.4375,397,390,870,160,4,18,174,0.0745244026184082,square,tket,32,3
68,0.30344827586206896,0.25,202,290,120,160,4,19,0,0.09876751899719238,square,divide_fast,32,3
69,0.32413793103448274,0.21875,186,290,125,160,4,19,20,2.660508394241333,square,pauli_opt,32,3
70,0.20344827586206896,-4.45,231,290,872,160,4,19,107,0.11766576766967773,square,pyzx,32,3
71,0.0,-3.0,290,290,640,160,4,19,147,0.05787348747253418,square,tket,32,3
72,0.6183673469387755,0.0625,187,490,150,160,4,18,0,0.11272954940795898,fully_connected,divide_fast,32,4
73,0.6163265306122448,0.0,238,490,160,160,4,18,0,2.8492064476013184,fully_connected,pauli_opt,32,4
74,0.6918367346938775,-5.925,151,490,1108,160,4,18,0,0.13505840301513672,fully_connected,pyzx,32,4
75,0.4142857142857143,-3.65,287,490,744,160,4,18,0,0.04111599922180176,fully_connected,tket,32,4
76,0.624390243902439,0.21875,154,410,125,160,4,19,0,0.09759759902954102,fully_connected,divide_fast,32,4
77,0.6536585365853659,0.125,202,410,140,160,4,19,0,2.0696394443511963,fully_connected,pauli_opt,32,4
78,0.651219512195122,-6.4875,143,410,1198,160,4,19,0,0.10946035385131836,fully_connected,pyzx,32,4
79,0.35853658536585364,-2.4125,263,410,546,160,4,19,0,0.03488588333129883,fully_connected,tket,32,4
80,0.6235294117647059,0.375,256,680,100,160,4,18,0,0.08254122734069824,line,divide_fast,32,4
81,0.43529411764705883,0.3125,264,680,110,160,4,18,60,2.2628836631774902,line,pauli_opt,32,4
82,0.49411764705882355,-5.2,344,680,992,160,4,18,0,0.12810373306274414,line,pyzx,32,4
83,0.26176470588235295,-2.74375,502,680,599,160,4,18,306,0.04877209663391113,line,tket,32,4
84,0.5057142857142857,0.125,346,700,140,160,4,19,0,0.11367106437683105,line,divide_fast,32,4
85,0.5171428571428571,0.0,318,700,160,160,4,19,60,2.8265790939331055,line,pauli_opt,32,4
86,0.42714285714285716,-6.06875,401,700,1131,160,4,19,0,0.13408160209655762,line,pyzx,32,4
87,0.18714285714285714,-3.86875,569,700,779,160,4,19,209,0.06031489372253418,line,tket,32,4
88,0.552,0.25,224,500,120,160,4,18,0,0.10186147689819336,square,divide_fast,32,4
89,0.424,0.21875,268,500,125,160,4,18,10,3.0192902088165283,square,pauli_opt,32,4
