,two_qubit_reduction,one_qubit_reduction,cx_count_out,cx_count_in,one_qubit_count_out,one_qubit_count_in,n_qubits,n_rep,non_matching_cx,time_diff,arch,algorithm,n_pgs,max_legs
0,0.4,0.0,90,150,80,80,4,0,0,0.8733224868774414,fully_connected,divide_fast,16,3
1,0.48,-0.0625,118,150,85,80,4,0,0,2.4835071563720703,fully_connected,pauli_opt,16,3
2,0.5266666666666666,-4.775,71,150,462,80,4,0,0,0.10405921936035156,fully_connected,pyzx,16,3
3,0.14666666666666667,-2.6625,128,150,293,80,4,0,0,0.027595043182373047,fully_connected,tket,16,3
4,0.6,0.0,52,130,80,80,4,1,0,0.05311870574951172,fully_connected,divide_fast,16,3
5,0.6,-0.0625,62,130,85,80,4,1,0,2.0293238162994385,fully_connected,pauli_opt,16,3
6,0.5384615384615384,-5.8375,60,130,547,80,4,1,0,0.05901026725769043,fully_connected,pyzx,16,3
7,0.46153846153846156,-3.2125,70,130,337,80,4,1,0,0.015533685684204102,fully_connected,tket,16,3
8,0.6083333333333333,0.125,94,240,70,80,4,0,0,0.05246591567993164,line,divide_fast,16,3
9,0.6666666666666666,0.0,110,240,80,80,4,0,10,2.80751895904541,line,pauli_opt,16,3
10,0.875,-2.7625,30,240,301,80,4,0,0,0.04465007781982422,line,pyzx,16,3
11,0.7375,-2.05,63,240,244,80,4,0,30,0.012372255325317383,line,tket,16,3
12,0.6416666666666667,0.125,86,240,70,80,4,1,0,0.05583548545837402,line,divide_fast,16,3
13,0.4666666666666667,0.0625,168,240,75,80,4,1,0,2.4997832775115967,line,pauli_opt,16,3
14,0.2625,-4.6125,177,240,449,80,4,1,109,0.055303335189819336,line,pyzx,16,3
15,0.225,-2.5875,186,240,287,80,4,1,115,0.019043445587158203,line,tket,16,3
16,0.5041666666666667,0.0625,119,240,75,80,4,0,0,0.056664228439331055,square,divide_fast,16,3
17,0.5583333333333333,0.0,116,240,80,80,4,0,0,2.267052412033081,square,pauli_opt,16,3
18,0.3625,-6.2,153,240,576,80,4,0,83,0.07219910621643066,square,pyzx,16,3
19,0.12083333333333333,-2.5,211,240,280,80,4,0,93,0.043468475341796875,square,tket,16,3
20,0.35,0.1875,130,200,65,80,4,1,0,0.05298495292663574,square,divide_fast,16,3
21,0.52,0.125,86,200,70,80,4,1,10,1.9698891639709473,square,pauli_opt,16,3
22,0.545,-4.0875,91,200,407,80,4,1,41,0.06565499305725098,square,pyzx,16,3
23,0.385,-1.875,123,200,230,80,4,1,54,0.022240638732910156,square,tket,16,3
24,0.7,0.1875,84,280,65,80,4,0,0,0.04923248291015625,fully_connected,divide_fast,16,4
25,0.6857142857142857,0.125,108,280,70,80,4,0,0,2.15535831451416,fully_connected,pauli_opt,16,4
26,0.7428571428571429,-4.7125,72,280,457,80,4,0,0,0.060156822204589844,fully_connected,pyzx,16,4
27,0.6821428571428572,-1.35,89,280,188,80,4,0,0,0.013433218002319336,fully_connected,tket,16,4
28,0.7033333333333334,0.25,89,300,60,80,4,1,0,0.04951047897338867,fully_connected,divide_fast,16,4
29,0.7333333333333333,0.25,90,300,60,80,4,1,0,2.6829652786254883,fully_connected,pauli_opt,16,4
30,0.76,-4.0625,72,300,405,80,4,1,0,0.06333279609680176,fully_connected,pyzx,16,4
31,0.62,-3.9,114,300,392,80,4,1,0,0.01680922508239746,fully_connected,tket,16,4
32,0.2857142857142857,0.125,150,210,70,80,4,0,0,0.05411839485168457,line,divide_fast,16,4
33,0.23809523809523808,0.0,140,210,80,80,4,0,10,1.791930913925171,line,pauli_opt,16,4
34,0.38571428571428573,-4.65,129,210,452,80,4,0,59,0.05578494071960449,line,pyzx,16,4
35,-0.16666666666666666,-2.4,245,210,272,80,4,0,74,0.02395009994506836,line,tket,16,4
36,0.6829268292682927,0.125,130,410,70,80,4,1,0,0.055058956146240234,line,divide_fast,16,4
37,0.5707317073170731,0.0,156,410,80,80,4,1,40,2.249403953552246,line,pauli_opt,16,4
38,0.6682926829268293,-3.0875,136,410,327,80,4,1,102,0.06175088882446289,line,pyzx,16,4
39,0.7609756097560976,-0.8125,98,410,145,80,4,1,67,0.010889053344726562,line,tket,16,4
40,0.5407407407407407,0.0625,124,270,75,80,4,0,0,0.0562739372253418,square,divide_fast,16,4
41,0.4074074074074074,0.0625,150,270,75,80,4,0,10,2.7160470485687256,square,pauli_opt,16,4
42,0.3814814814814815,-5.95,167,270,556,80,4,0,81,0.08101344108581543,square,pyzx,16,4
43,0.3296296296296296,-2.35,181,270,268,80,4,0,90,0.032186031341552734,square,tket,16,4
44,0.4740740740740741,-0.0625,142,270,85,80,4,1,0,0.06545710563659668,square,divide_fast,16,4
45,0.4888888888888889,-0.1875,198,270,95,80,4,1,0,2.4187984466552734,square,pauli_opt,16,4
46,0.46296296296296297,-5.775,145,270,542,80,4,1,71,0.09084796905517578,square,pyzx,16,4
47,0.32592592592592595,-2.7125,182,270,297,80,4,1,74,0.032919883728027344,square,tket,16,4
48,0.6578947368421053,0.3125,130,380,110,160,4,0,0,0.08741927146911621,fully_connected,divide_fast,32,3
49,0.6578947368421053,0.25,160,380,120,160,4,0,0,2.916663408279419,fully_connected,pauli_opt,32,3
50,0.6973684210526315,-4.7,115,380,912,160,4,0,0,0.08122420310974121,fully_connected,pyzx,32,3
51,0.3973684210526316,-3.41875,229,380,707,160,4,0,0,0.03363633155822754,fully_connected,tket,32,3
52,0.6658536585365854,0.3125,137,410,110,160,4,1,0,0.08736205101013184,fully_connected,divide_fast,32,3
53,0.526829268292683,0.15625,194,410,135,160,4,1,0,2.448928117752075,fully_connected,pauli_opt,32,3
54,0.6195121951219512,-5.525,156,410,1044,160,4,1,0,0.11182880401611328,fully_connected,pyzx,32,3
55,0.4609756097560976,-2.4875,221,410,558,160,4,1,0,0.03070378303527832,fully_connected,tket,32,3
56,0.5529411764705883,0.1875,304,680,130,160,4,0,0,0.10867905616760254,line,divide_fast,32,3
57,0.5176470588235295,0.15625,258,680,135,160,4,0,40,3.213141679763794,line,pauli_opt,32,3
58,0.49264705882352944,-5.04375,345,680,967,160,4,0,101,0.12433099746704102,line,pyzx,32,3
59,0.175,-3.06875,561,680,651,160,4,0,372,0.0524449348449707,line,tket,32,3
60,0.5215686274509804,0.25,244,510,120,160,4,1,0,0.10162687301635742,line,divide_fast,32,3
61,0.5019607843137255,0.09375,194,510,145,160,4,1,30,2.7021491527557373,line,pauli_opt,32,3
62,0.5294117647058824,-4.30625,240,510,849,160,4,1,74,0.11431002616882324,line,pyzx,32,3
63,0.34509803921568627,-1.76875,334,510,443,160,4,1,106,0.0347905158996582,line,tket,32,3
64,0.42340425531914894,0.28125,271,470,115,160,4,0,0,0.10058808326721191,square,divide_fast,32,3
65,0.4127659574468085,0.25,276,470,120,160,4,0,0,2.495347023010254,square,pauli_opt,32,3
66,0.4425531914893617,-4.8,262,470,928,160,4,0,130,0.14183759689331055,square,pyzx,32,3
67,0.30638297872340425,-2.45,326,470,552,160,4,0,182,0.06628966331481934,square,tket,32,3
68,0.4827586206896552,0.3125,150,290,110,160,4,1,0,0.08830022811889648,square,divide_fast,32,3
69,0.3103448275862069,0.21875,180,290,125,160,4,1,10,2.145536184310913,square,pauli_opt,32,3
70,0.296551724137931,-4.26875,204,290,843,160,4,1,0,0.10496163368225098,square,pyzx,32,3
71,0.020689655172413793,-2.1125,284,290,498,160,4,1,121,0.056594133377075195,square,tket,32,3
72,0.6022222222222222,0.28125,179,450,115,160,4,0,0,0.09558844566345215,fully_connected,divide_fast,32,4
73,0.6488888888888888,0.125,218,450,140,160,4,0,0,3.0511739253997803,fully_connected,pauli_opt,32,4
