,two_qubit_reduction,one_qubit_reduction,cx_count_out,cx_count_in,one_qubit_count_out,one_qubit_count_in,n_qubits,n_rep,non_matching_cx,time_diff,arch,algorithm,n_pgs,max_legs
0,0.7545454545454545,0.4375,54,220,45,80,4,16,0,0.7499716281890869,fully_connected,divide_fast,16,3
1,0.8272727272727273,0.4375,48,220,45,80,4,16,0,2.054100751876831,fully_connected,pauli_opt,16,3
2,0.7954545454545454,-2.7125,45,220,297,80,4,16,0,0.08065176010131836,fully_connected,pyzx,16,3
3,0.6,-1.1125,88,220,169,80,4,16,0,0.016058683395385742,fully_connected,tket,16,3
4,0.52,0.0625,72,150,75,80,4,17,0,0.05438113212585449,fully_connected,divide_fast,16,3
5,0.44,-0.0625,114,150,85,80,4,17,0,1.8132553100585938,fully_connected,pauli_opt,16,3
6,0.5533333333333333,-4.7125,67,150,457,80,4,17,0,0.05977201461791992,fully_connected,pyzx,16,3
7,0.32,-1.9625,102,150,237,80,4,17,0,0.01598072052001953,fully_connected,tket,16,3
8,0.4870967741935484,0.1875,159,310,65,80,4,16,0,0.05578947067260742,line,divide_fast,16,3
9,0.6903225806451613,0.0625,106,310,75,80,4,16,20,1.9195520877838135,line,pauli_opt,16,3
10,0.45161290322580644,-6.8625,170,310,629,80,4,16,112,0.06123995780944824,line,pyzx,16,3
11,0.2,-3.6625,248,310,373,80,4,16,83,0.02521824836730957,line,tket,16,3
12,0.4956521739130435,0.0,116,230,80,80,4,17,0,0.05521559715270996,line,divide_fast,16,3
13,0.6260869565217392,-0.0625,96,230,85,80,4,17,0,1.9319636821746826,line,pauli_opt,16,3
14,0.29130434782608694,-5.175,163,230,494,80,4,17,74,0.0764310359954834,line,pyzx,16,3
15,0.4260869565217391,-4.5,132,230,440,80,4,17,122,0.01865363121032715,line,tket,16,3
16,0.13333333333333333,0.0625,130,150,75,80,4,16,0,0.055219173431396484,square,divide_fast,16,3
17,0.41333333333333333,0.0,128,150,80,80,4,16,0,2.0339224338531494,square,pauli_opt,16,3
18,-0.04666666666666667,-6.5625,157,150,605,80,4,16,85,0.07812905311584473,square,pyzx,16,3
19,-0.5933333333333334,-3.975,239,150,398,80,4,16,135,0.0415797233581543,square,tket,16,3
20,0.5238095238095238,0.1875,100,210,65,80,4,17,0,0.05060601234436035,square,divide_fast,16,3
21,0.8666666666666667,0.125,98,210,70,80,4,17,20,1.9858496189117432,square,pauli_opt,16,3
22,0.7952380952380952,-2.4875,43,210,279,80,4,17,25,0.04133152961730957,square,pyzx,16,3
23,0.44761904761904764,-2.4,116,210,272,80,4,17,0,0.021880388259887695,square,tket,16,3
24,0.5379310344827586,-0.1875,134,290,95,80,4,16,0,0.0743112564086914,fully_connected,divide_fast,16,4
25,0.6206896551724138,-0.25,190,290,100,80,4,16,0,2.4187047481536865,fully_connected,pauli_opt,16,4
26,0.7275862068965517,-5.0375,79,290,483,80,4,16,0,0.07588386535644531,fully_connected,pyzx,16,4
27,0.6482758620689655,-2.725,102,290,298,80,4,16,0,0.016639232635498047,fully_connected,tket,16,4
28,0.6607142857142857,0.125,95,280,70,80,4,17,0,0.05224347114562988,fully_connected,divide_fast,16,4
29,0.7928571428571428,0.0625,138,280,75,80,4,17,0,2.1618926525115967,fully_connected,pauli_opt,16,4
30,0.8107142857142857,-3.875,53,280,390,80,4,17,0,0.05263805389404297,fully_connected,pyzx,16,4
31,0.6571428571428571,-1.4125,96,280,193,80,4,17,0,0.013255119323730469,fully_connected,tket,16,4
32,0.5195121951219512,-0.0625,197,410,85,80,4,16,0,0.06432890892028809,line,divide_fast,16,4
33,0.5463414634146342,-0.125,186,410,90,80,4,16,10,2.079749822616577,line,pauli_opt,16,4
34,0.6463414634146342,-4.1625,145,410,413,80,4,16,83,0.07490372657775879,line,pyzx,16,4
35,0.5609756097560976,-3.0,180,410,320,80,4,16,0,0.020008325576782227,line,tket,16,4
36,0.651219512195122,0.0625,143,410,75,80,4,17,0,0.05676555633544922,line,divide_fast,16,4
37,0.5658536585365853,0.0625,98,410,75,80,4,17,40,2.283130168914795,line,pauli_opt,16,4
38,0.7780487804878049,-2.5625,91,410,285,80,4,17,26,0.0661163330078125,line,pyzx,16,4
39,0.7219512195121951,-1.7,114,410,216,80,4,17,80,0.014034509658813477,line,tket,16,4
40,0.3148148148148148,0.125,185,270,70,80,4,16,0,0.05539822578430176,square,divide_fast,16,4
41,0.562962962962963,-0.0625,148,270,85,80,4,16,0,2.355315923690796,square,pauli_opt,16,4
42,0.4444444444444444,-7.6375,150,270,691,80,4,16,75,0.07606244087219238,square,pyzx,16,4
43,0.25925925925925924,-2.8625,200,270,309,80,4,16,104,0.03812408447265625,square,tket,16,4
44,0.47619047619047616,0.3125,110,210,55,80,4,17,0,0.04677152633666992,square,divide_fast,16,4
45,0.44761904761904764,0.1875,146,210,65,80,4,17,0,1.812307596206665,square,pauli_opt,16,4
46,0.18571428571428572,-6.025,171,210,562,80,4,17,76,0.07602620124816895,square,pyzx,16,4
47,-0.23809523809523808,-4.3625,260,210,429,80,4,17,158,0.04642891883850098,square,tket,16,4
48,0.4185185185185185,0.1875,157,270,130,160,4,16,0,0.10274815559387207,fully_connected,divide_fast,32,3
49,0.3111111111111111,0.15625,186,270,135,160,4,16,0,2.786334991455078,fully_connected,pauli_opt,32,3
50,0.42962962962962964,-5.8875,154,270,1102,160,4,16,0,0.10598158836364746,fully_connected,pyzx,32,3
51,0.037037037037037035,-4.00625,260,270,801,160,4,16,0,0.04022693634033203,fully_connected,tket,32,3
52,0.6585365853658537,0.1875,140,410,130,160,4,17,0,0.10040092468261719,fully_connected,divide_fast,32,3
53,0.4682926829268293,0.15625,228,410,135,160,4,17,0,3.0134541988372803,fully_connected,pauli_opt,32,3
54,0.6024390243902439,-7.175,163,410,1308,160,4,17,0,0.1302506923675537,fully_connected,pyzx,32,3
55,0.1951219512195122,-4.325,330,410,852,160,4,17,0,0.0448915958404541,fully_connected,tket,32,3
56,0.4967213114754098,0.1875,307,610,130,160,4,16,0,0.11512041091918945,line,divide_fast,32,3
57,0.47540983606557374,0.09375,240,610,145,160,4,16,40,2.3116953372955322,line,pauli_opt,32,3
58,0.31475409836065577,-6.175,418,610,1148,160,4,16,262,0.12060022354125977,line,pyzx,32,3
59,0.08688524590163935,-3.2375,557,610,678,160,4,16,391,0.06016659736633301,line,tket,32,3
60,0.5696969696969697,0.25,284,660,120,160,4,17,0,0.1027977466583252,line,divide_fast,32,3
61,0.3151515151515151,0.1875,292,660,130,160,4,17,60,2.1436758041381836,line,pauli_opt,32,3
62,0.40454545454545454,-6.11875,393,660,1139,160,4,17,106,0.11612582206726074,line,pyzx,32,3
63,0.32272727272727275,-2.89375,447,660,623,160,4,17,283,0.044534921646118164,line,tket,32,3
64,0.4585365853658537,0.21875,222,410,125,160,4,16,0,0.09993481636047363,square,divide_fast,32,3
65,0.4195121951219512,0.21875,218,410,125,160,4,16,10,3.1233789920806885,square,pauli_opt,32,3
66,0.3926829268292683,-4.8,249,410,928,160,4,16,126,0.13305234909057617,square,pyzx,32,3
67,0.07073170731707316,-3.775,381,410,764,160,4,16,181,0.0717926025390625,square,tket,32,3
68,0.45365853658536587,0.0625,224,410,150,160,4,17,0,0.11302757263183594,square,divide_fast,32,3
69,0.3951219512195122,-0.03125,268,410,165,160,4,17,20,3.1275532245635986,square,pauli_opt,32,3
70,0.32682926829268294,-6.46875,276,410,1195,160,4,17,0,0.1495823860168457,square,pyzx,32,3
71,-0.11951219512195121,-3.45,459,410,712,160,4,17,246,0.08841776847839355,square,tket,32,3
72,0.6666666666666666,0.28125,130,390,115,160,4,16,0,0.09021139144897461,fully_connected,divide_fast,32,4
73,0.5743589743589743,0.21875,176,390,125,160,4,16,0,2.6299800872802734,fully_connected,pauli_opt,32,4
74,0.6948717948717948,-3.4,119,390,704,160,4,16,0,0.11217212677001953,fully_connected,pyzx,32,4
75,0.33589743589743587,-2.64375,259,390,583,160,4,16,0,0.03263068199157715,fully_connected,tket,32,4
76,0.6652173913043479,0.3125,154,460,110,160,4,17,0,0.08944439888000488,fully_connected,divide_fast,32,4
77,0.7,0.25,188,460,120,160,4,17,0,2.629350423812866,fully_connected,pauli_opt,32,4
78,0.8239130434782609,-2.64375,81,460,583,160,4,17,0,0.09307265281677246,fully_connected,pyzx,32,4
79,0.6304347826086957,-1.20625,170,460,353,160,4,17,0,0.023479223251342773,fully_connected,tket,32,4
80,0.5868421052631579,0.25,314,760,120,160,4,16,0,0.10712099075317383,line,divide_fast,32,4
81,0.6263157894736842,0.25,214,760,120,160,4,16,60,2.4385018348693848,line,pauli_opt,32,4
82,0.5973684210526315,-4.29375,306,760,847,160,4,16,123,0.2106022834777832,line,pyzx,32,4
83,0.39473684210526316,-2.7375,460,760,598,160,4,16,129,0.045401573181152344,line,tket,32,4
84,0.4661016949152542,0.25,315,590,120,160,4,17,0,0.10402059555053711,line,divide_fast,32,4
85,0.36271186440677966,0.25,286,590,120,160,4,17,50,2.762315273284912,line,pauli_opt,32,4
86,0.43050847457627117,-4.375,336,590,860,160,4,17,230,0.11529970169067383,line,pyzx,32,4
87,0.2271186440677966,-2.8625,456,590,618,160,4,17,0,0.04625368118286133,line,tket,32,4
88,0.4764705882352941,0.25,267,510,120,160,4,16,0,0.10791826248168945,square,divide_fast,32,4
89,0.5725490196078431,0.125,278,510,140,160,4,16,0,2.880164861679077,square,pauli_opt,32,4
