,two_qubit_reduction,one_qubit_reduction,cx_count_out,cx_count_in,one_qubit_count_out,one_qubit_count_in,n_qubits,n_rep,non_matching_cx,time_diff,arch,algorithm,n_pgs,max_legs
47,0.41,0.1,118,200,45,50,5,0,0,0.05884432792663574,line,divide_fast,10,1.0
48,0.46,-4.9,135,250,295,50,5,0,50,0.09428095817565918,circle,simp_pyzx,10,1.0
49,0.432,-5.26,142,250,313,50,5,0,52,0.19160676002502441,circle,pyzx_fast,10,1.0
50,0.34,-0.3,165,250,65,50,5,0,0,0.14589214324951172,circle,divide_fast,10,1.0
51,0.4583333333333333,-7.82,65,120,441,50,5,0,0,0.1446220874786377,fully_connected,simp_pyzx,10,1.0
52,0.45,-7.02,66,120,401,50,5,0,0,0.22409391403198242,fully_connected,pyzx_fast,10,1.0
53,0.48333333333333334,-0.2,62,120,60,50,5,0,0,0.12443184852600098,fully_connected,divide_fast,10,1.0
54,0.35945945945945945,-6.94,474,740,1191,150,5,0,337,0.4023251533508301,line,simp_pyzx,30,1.0
55,0.29864864864864865,-7.48,519,740,1272,150,5,0,366,0.570044994354248,line,pyzx_fast,30,1.0
56,0.3918918918918919,0.16666666666666666,450,740,125,150,5,0,0,0.200361967086792,line,divide_fast,30,1.0
57,0.378125,-5.56,398,640,984,150,5,0,155,0.3024561405181885,circle,simp_pyzx,30,1.0
58,0.3859375,-5.413333333333333,393,640,962,150,5,0,138,0.5021860599517822,circle,pyzx_fast,30,1.0
59,0.2234375,0.13333333333333333,497,640,130,150,5,0,0,0.2151789665222168,circle,divide_fast,30,1.0
60,0.6593220338983051,-7.8,201,590,1320,150,5,0,0,0.3198988437652588,fully_connected,simp_pyzx,30,1.0
61,0.6728813559322034,-7.52,193,590,1278,150,5,0,0,0.5534138679504395,fully_connected,pyzx_fast,30,1.0
62,0.5169491525423728,0.06666666666666667,285,590,140,150,5,0,0,0.19732904434204102,fully_connected,divide_fast,30,1.0
63,0.024822695035460994,-8.028,1375,1410,2257,250,5,0,411,0.6765146255493164,line,simp_pyzx,50,1.0
64,0.02056737588652482,-7.736,1381,1410,2184,250,5,0,699,1.1008949279785156,line,pyzx_fast,50,1.0
65,0.450354609929078,0.14,775,1410,215,250,5,0,0,0.3971259593963623,line,divide_fast,50,1.0
66,0.3912621359223301,-5.572,627,1030,1643,250,5,0,221,0.5325109958648682,circle,simp_pyzx,50,1.0
67,0.4077669902912621,-5.66,610,1030,1665,250,5,0,259,0.8516111373901367,circle,pyzx_fast,50,1.0
68,0.36699029126213595,0.14,652,1030,215,250,5,0,0,0.3476870059967041,circle,divide_fast,50,1.0
69,0.6939759036144578,-4.764,254,830,1441,250,5,0,0,0.4335627555847168,fully_connected,simp_pyzx,50,1.0
70,0.7024096385542169,-4.784,247,830,1446,250,5,0,0,0.6867170333862305,fully_connected,pyzx_fast,50,1.0
71,0.5662650602409639,0.2,360,830,200,250,5,0,0,0.40203309059143066,fully_connected,divide_fast,50,1.0
72,0.3145945945945946,-6.974285714285714,1268,1850,2791,350,5,0,1040,0.7041771411895752,line,simp_pyzx,70,1.0
73,0.27783783783783783,-6.902857142857143,1336,1850,2766,350,5,0,1336,1.3170459270477295,line,pyzx_fast,70,1.0
74,0.5427027027027027,0.18571428571428572,846,1850,285,350,5,0,0,0.5005691051483154,line,divide_fast,70,1.0
75,0.28396946564885495,-5.088571428571429,938,1310,2131,350,5,0,346,1.0438919067382812,circle,simp_pyzx,70,1.0
76,0.2564885496183206,-5.562857142857143,974,1310,2297,350,5,0,416,1.887373924255371,circle,pyzx_fast,70,1.0
77,0.3709923664122137,0.24285714285714285,824,1310,265,350,5,0,0,0.4005298614501953,circle,divide_fast,70,1.0
78,0.6678571428571428,-4.88,372,1120,2058,350,5,0,0,0.5508201122283936,fully_connected,simp_pyzx,70,1.0
79,0.6696428571428571,-4.674285714285714,370,1120,1986,350,5,0,0,1.008146047592163,fully_connected,pyzx_fast,70,1.0
80,0.5035714285714286,0.21428571428571427,556,1120,275,350,5,0,0,0.4579432010650635,fully_connected,divide_fast,70,1.0
81,0.2353191489361702,-6.3533333333333335,1797,2350,3309,450,5,0,862,1.008232831954956,line,simp_pyzx,90,1.0
82,0.26085106382978723,-6.151111111111111,1737,2350,3218,450,5,0,1737,1.5760421752929688,line,pyzx_fast,90,1.0
83,0.44340425531914895,0.2111111111111111,1308,2350,355,450,5,0,0,0.564208984375,line,divide_fast,90,1.0
84,0.25869565217391305,-7.264444444444444,1364,1840,3719,450,5,0,810,1.0053009986877441,circle,simp_pyzx,90,1.0
85,0.24021739130434783,-7.064444444444445,1398,1840,3629,450,5,0,851,1.7069029808044434,circle,pyzx_fast,90,1.0
86,0.41304347826086957,0.14444444444444443,1080,1840,385,450,5,0,0,0.606834888458252,circle,divide_fast,90,1.0
87,0.586764705882353,-6.666666666666667,562,1360,3450,450,5,0,0,0.6952240467071533,fully_connected,simp_pyzx,90,1.0
88,0.5904411764705882,-6.66,557,1360,3447,450,5,0,0,1.1395683288574219,fully_connected,pyzx_fast,90,1.0
89,0.5308823529411765,0.25555555555555554,638,1360,335,450,5,0,0,0.5712769031524658,fully_connected,divide_fast,90,1.0
90,0.19444444444444445,-8.8,290,360,490,50,6,0,213,0.15765786170959473,line,simp_pyzx,10,1.0
91,0.125,-8.68,315,360,484,50,6,0,161,0.3322598934173584,line,pyzx_fast,10,1.0
92,0.19444444444444445,0.0,290,360,50,50,6,0,0,0.1120309829711914,line,divide_fast,10,1.0
93,0.47419354838709676,-6.62,163,310,381,50,6,0,68,0.18555283546447754,circle,simp_pyzx,10,1.0
94,0.49032258064516127,-5.94,158,310,347,50,6,0,85,0.2633638381958008,circle,pyzx_fast,10,1.0
95,0.38064516129032255,-0.3,192,310,65,50,6,0,0,0.12884140014648438,circle,divide_fast,10,1.0
96,0.6071428571428571,-7.0,55,140,400,50,6,0,0,0.10112905502319336,fully_connected,simp_pyzx,10,1.0
97,0.5285714285714286,-7.12,66,140,406,50,6,0,0,0.22028803825378418,fully_connected,pyzx_fast,10,1.0
98,0.21428571428571427,-0.1,110,140,55,50,6,0,0,0.10872912406921387,fully_connected,divide_fast,10,1.0
99,0.33958333333333335,-5.753333333333333,634,960,1013,150,6,0,377,0.2811739444732666,line,simp_pyzx,30,1.0
100,0.3177083333333333,-5.9,655,960,1035,150,6,0,412,0.6017417907714844,line,pyzx_fast,30,1.0
101,0.5989583333333334,0.23333333333333334,385,960,115,150,6,0,0,0.32985401153564453,line,divide_fast,30,1.0
102,-0.13376623376623376,-9.406666666666666,873,770,1561,150,6,0,873,0.4996359348297119,circle,simp_pyzx,30,1.0
103,-0.15324675324675324,-9.713333333333333,888,770,1607,150,6,0,888,1.0213429927825928,circle,pyzx_fast,30,1.0
104,0.37532467532467534,0.1,481,770,135,150,6,0,0,0.3311727046966553,circle,divide_fast,30,1.0
105,0.4255813953488372,-8.446666666666667,247,430,1417,150,6,0,0,0.3436098098754883,fully_connected,simp_pyzx,30,1.0
106,0.4186046511627907,-8.613333333333333,250,430,1442,150,6,0,0,0.5899219512939453,fully_connected,pyzx_fast,30,1.0
